choice_set,event_id,event_type,outcomes,panelist_features,panelist_id,policy,product_display,product_features,product_id,schema_version,selected_product_ids,selection_id,t,traces
,7d83ae4b649a10f67bf95be6a635af9a,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.3, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.6, ""sour"": 0.2, ""stout"": 0.3, ""wheat"": 0.5}, ""bitterness_tolerance"": 0.3, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.2, ""region"": ""Northeast"", ""sweetness_preference"": 0.6}",p0008,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,366dd45f677cbacc96311017b54225a5,0,"{""rationale"": ""This sounds like a beer I'd enjoy. It's a Pilsner, which is my preferred style, and the description mentions a balanced bitterness and a light body, which aligns with my preferences. The sweetness level is described as low, but I'm hoping the citrus hops will provide a touch of sweetness. The price is reasonable, and I'm likely to try it.""}"
,370fa6965f5dae8fcab4ea77146ee829,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.3, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.6, ""sour"": 0.2, ""stout"": 0.3, ""wheat"": 0.5}, ""bitterness_tolerance"": 0.3, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.2, ""region"": ""Northeast"", ""sweetness_preference"": 0.6}",p0008,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,366dd45f677cbacc96311017b54225a5,0,"{""rationale"": ""This sounds like exactly what I'm looking for! A Pilsner with a touch of sweetness and moderate bitterness is right up my alley. The citrus hop notes are a nice touch, and the ABV is perfect for a relaxing evening. The fact that it's straightforward and doesn't have any added fruit or roasted malts is a big plus. The price is reasonable too. I'd definitely buy this.""}"
,2dfe25f4daa004da12fdfdce523f7231,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.3, ""adventurousness"": 0.4, ""age_group"": ""40-49"", ""beer_style_affinity"": {""ipa"": 0.4, ""lager"": 0.6, ""sour"": 0.2, ""stout"": 0.3, ""wheat"": 0.5}, ""bitterness_tolerance"": 0.3, ""gender"": ""male"", ""income_bracket"": ""100-150k"", ""price_sensitivity"": 0.2, ""region"": ""Northeast"", ""sweetness_preference"": 0.6}",p0008,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,366dd45f677cbacc96311017b54225a5,0,"{""rationale"": ""The description aligns well with my preferences – a wheat beer with a touch of sweetness and moderate bitterness. The ABV is reasonable, and the citrus aroma sounds appealing. The IBU is low, which is a plus. The price is also quite reasonable. I'm likely to try it.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",49c1b63b60aa0c465c1116accedbd646,selection,,,p0009,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0002"", ""prod_0006"", ""prod_0009"", ""prod_0010""]",,0,"{""dropped_product_ids"": [""prod_0009"", ""prod_0010""], ""executed_product_ids"": [""prod_0001"", ""prod_0002"", ""prod_0006""], ""notes"": ""Selected a Pilsner, Stout, another Pilsner, a Wheat, and a Porter to cover my preferences for lagers and dark beers.""}"
,71bdedeb8816c9b1cec54093df7f4a49,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.0, ""adventurousness"": 0.0, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.1, ""lager"": 0.5, ""sour"": 0.0, ""stout"": 0.7, ""wheat"": 0.2}, ""bitterness_tolerance"": 0.1, ""gender"": ""prefer_not_say"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.7, ""region"": ""South"", ""sweetness_preference"": 0.3}",p0009,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,49c1b63b60aa0c465c1116accedbd646,0,"{""rationale"": ""This Golden Horizon Pilsner sounds quite appealing. A Pilsner is exactly the kind of beer I enjoy, and the description of a 'clean, bright taste' and 'balanced bitterness' is very reassuring. The ABV is reasonable, and the price seems fair. The flavor profile numbers confirm it's not overly sweet or bitter, which is exactly what I’m looking for. I’d certainly give it a try.""}"
,3237fa35fb50bcc56b97a2908c1b04f6,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.0, ""adventurousness"": 0.0, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.1, ""lager"": 0.5, ""sour"": 0.0, ""stout"": 0.7, ""wheat"": 0.2}, ""bitterness_tolerance"": 0.1, ""gender"": ""prefer_not_say"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.7, ""region"": ""South"", ""sweetness_preference"": 0.3}",p0009,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,49c1b63b60aa0c465c1116accedbd646,0,"{""rationale"": ""The stout style appeals to me, and I appreciate the description of roasted malt and creamy mouthfeel. The lactose addition is a bit concerning as I don't want overly sweet drinks, but the sweetness rating of 0.6 seems moderate. The 7.5% ABV is a bit higher than I typically prefer, but not a dealbreaker. The bitterness rating of 0.2 and the IBU of 45 suggest it won't be overly bitter, which is good. The price is reasonable for a stout, but I'd want to try a single bottle before committing to a six-pack.""}"
,f8c1e39f8f520c61e0f5c64a7f009b21,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.0, ""adventurousness"": 0.0, ""age_group"": ""50-64"", ""beer_style_affinity"": {""ipa"": 0.1, ""lager"": 0.5, ""sour"": 0.0, ""stout"": 0.7, ""wheat"": 0.2}, ""bitterness_tolerance"": 0.1, ""gender"": ""prefer_not_say"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.7, ""region"": ""South"", ""sweetness_preference"": 0.3}",p0009,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,49c1b63b60aa0c465c1116accedbd646,0,"{""rationale"": ""The description sounds appealing – a classic Pilsner with a clean flavor profile is right up my alley. The ABV and IBU are both agreeable. I appreciate that it's straightforward and doesn't include any fruit or roasted malts. The bitterness level seems mild, which is good. I'm leaning towards 'maybe' on purchasing because I'd like to try it first to confirm it meets my expectations for a refreshing lager. The citrus hop notes are a slight concern, but the description suggests they are subtle.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",6fbac46b92db363fd911214df59e9d4e,selection,,,p0010,self_selection,,,,0.1.0,"[""prod_0001"", ""prod_0006"", ""prod_0009""]",,0,"{""executed_product_ids"": [""prod_0001"", ""prod_0006"", ""prod_0009""], ""notes"": ""Focusing on Pilsners and Wheat beers first, as they align with my preference for lagers and a mild, sweeter taste. Checking price as well.""}"
,1e9e57e71d8839eee32eae5d720f8b7e,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.8, ""sour"": 0.0, ""stout"": 0.2, ""wheat"": 0.0}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""West"", ""sweetness_preference"": 0.8}",p0010,self_selection,"Introducing Golden Horizon Pilsner, a crisp and refreshing beer crafted for everyday enjoyment. This classic Pilsner boasts a light golden color and a clean, bright taste. Expect a subtle citrus hop aroma and a balanced bitterness, complemented by a light body and a dry finish. With an ABV of 4.8% and 35 IBUs, it’s perfectly approachable and easy-drinking. Brewed with carefully selected ingredients, including citrus hops, Golden Horizon offers a straightforward and satisfying Pilsner experience. A six-pack is priced at $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.3, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0001,0.1.0,,6fbac46b92db363fd911214df59e9d4e,0,"{""rationale"": ""While I appreciate a classic lager, this Pilsner mentions 'citrus hops' and 'balanced bitterness.' The bitterness level of 35 IBUs is a bit higher than I typically prefer, and I'm wary of any citrus notes. It's not a hard 'no,' but I'd need to try it first to see if it's too bitter or has too much of a citrus flavor. The price is reasonable, though.""}"
,7a024ac5e3d805e87da0f53e33c44b8f,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.8, ""sour"": 0.0, ""stout"": 0.2, ""wheat"": 0.0}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""West"", ""sweetness_preference"": 0.8}",p0010,self_selection,"Introducing Sunrise Pilsner, a crisp and refreshing take on a classic style. This Pilsner boasts a light golden color and a clean, bright flavor profile. Subtle citrus hop notes provide a delicate aroma and balanced bitterness, complementing the gentle malt sweetness. With an ABV of 4.8% and 35 IBUs, it’s perfectly sessionable and easy-drinking. Brewed with carefully selected ingredients and no added fruit or roasted malts, Sunrise Pilsner offers a straightforward and satisfying beer experience. Enjoy a 6-pack for just $9.","{""abv"": 4.8, ""color_srm"": 3, ""flavor_profile"": {""acidity"": 0.05, ""aroma_intensity"": 0.6, ""bitterness"": 0.4, ""body"": 0.2, ""sweetness"": 0.1}, ""ibu"": 35, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 9, ""style"": ""Pilsner""}",prod_0006,0.1.0,,6fbac46b92db363fd911214df59e9d4e,0,"{""rationale"": ""While I appreciate a classic lager, this is a Pilsner. The description mentions 'subtle citrus hop notes' and 'balanced bitterness,' which makes me a bit hesitant. I'm not looking for any hop flavor at all, and even subtle notes might be too much. The sweetness level seems quite low, which isn't ideal for my preference. The price is reasonable, so I might try it once out of curiosity, but it's unlikely to become a regular choice.""}"
,d39618b64598da7ce87f0da1f481e610,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""no"", ""rating"": 2}","{""abv_preference"": 0.1, ""adventurousness"": 0.0, ""age_group"": ""65+"", ""beer_style_affinity"": {""ipa"": 0.0, ""lager"": 0.8, ""sour"": 0.0, ""stout"": 0.2, ""wheat"": 0.0}, ""bitterness_tolerance"": 0.0, ""gender"": ""male"", ""income_bracket"": ""30-60k"", ""price_sensitivity"": 0.9, ""region"": ""West"", ""sweetness_preference"": 0.8}",p0010,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,6fbac46b92db363fd911214df59e9d4e,0,"{""rationale"": ""While the description mentions a 'crisp acidity' and 'citrus hops,' I generally prefer lagers and avoid wheat beers. The sweetness level seems quite low, and I'm looking for something a bit sweeter. The bitterness level, even though described as gentle, is still a concern for me. The price is reasonable, but the style isn't appealing.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",1ed374697048e761544bafdf242c007b,selection,,,p0011,self_selection,,,,0.1.0,"[""prod_0003"", ""prod_0005"", ""prod_0009"", ""prod_0006"", ""prod_0001""]",,0,"{""dropped_product_ids"": [""prod_0006"", ""prod_0001""], ""executed_product_ids"": [""prod_0003"", ""prod_0005"", ""prod_0009""], ""notes"": ""Prioritizing IPAs and wheat beers, and looking for good deals. Avoiding stouts and overly sweet beers.""}"
,a99e41b737f40461c2c7a168ef733595,evaluation,"{""bitterness"": 4, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.7, ""adventurousness"": 0.9, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.8, ""lager"": 0.3, ""sour"": 0.6, ""stout"": 0.2, ""wheat"": 0.9}, ""bitterness_tolerance"": 0.9, ""gender"": ""female"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.8, ""region"": ""West"", ""sweetness_preference"": 0.1}",p0011,self_selection,"Introducing Citrus Burst IPA, a vibrant and refreshing take on a classic style. This IPA boasts a bright golden color and a satisfyingly crisp bitterness (60 IBU) with an ABV of 6.2%. Expect a juicy aroma and flavor driven by prominent citrus hops, balanced by a light body and subtle acidity. With no added sweetness or fruit, this beer delivers a clean and zesty experience. Perfect for those who enjoy a balanced IPA with a burst of citrus character, Citrus Burst is available now for $12 per six-pack.","{""abv"": 6.2, ""color_srm"": 12, ""flavor_profile"": {""acidity"": 0.4, ""aroma_intensity"": 0.9, ""bitterness"": 0.8, ""body"": 0.4, ""sweetness"": 0.05}, ""ibu"": 60, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 12, ""style"": ""IPA""}",prod_0003,0.1.0,,1ed374697048e761544bafdf242c007b,0,"{""rationale"": ""This sounds right up my alley! It's an IPA with citrus hops, which is a great combination. The low sweetness and moderate bitterness (60 IBU) are exactly what I look for. The aroma intensity being high is a bonus. The price is reasonable, especially for a six-pack. I'd definitely try this.""}"
,f20453aa970710cea7347cb173d379b9,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 3}","{""abv_preference"": 0.7, ""adventurousness"": 0.9, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.8, ""lager"": 0.3, ""sour"": 0.6, ""stout"": 0.2, ""wheat"": 0.9}, ""bitterness_tolerance"": 0.9, ""gender"": ""female"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.8, ""region"": ""West"", ""sweetness_preference"": 0.1}",p0011,self_selection,"Introducing Rustic Field Saison, a refreshing and complex beer perfect for enjoying outdoors. This Saison boasts a light golden color and a subtle malt sweetness balanced by a crisp acidity. Expect a vibrant aroma with citrus hop notes, complemented by a medium-light body and gentle bitterness. Aged in oak barrels, this beer offers a nuanced depth of flavor. With an ABV of 7.0% and 25 IBUs, it’s a flavorful yet approachable choice. Available in a six-pack for $11.","{""abv"": 7.0, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.7, ""aroma_intensity"": 0.8, ""bitterness"": 0.3, ""body"": 0.5, ""sweetness"": 0.2}, ""ibu"": 25, ""ingredients"": {""barrel_aged"": true, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 11, ""style"": ""Saison""}",prod_0005,0.1.0,,1ed374697048e761544bafdf242c007b,0,"{""rationale"": ""As an IPA and wheat beer lover, I'm intrigued by the citrus hop aroma and the description of crisp acidity. The Saison style is new to me, and I'm always up for trying something different. However, the low IBU (25) and sweetness level (0.2) make me hesitant. I prefer a bolder, more intense bitterness, so I'm not sure this will satisfy my craving. The oak barrel aging sounds interesting, but the overall profile seems a little too mild for my taste. The price is reasonable, so I might be willing to try it if I see it on sale or as part of a mixed pack.""}"
,d723279fcc6a602e8578e6ece612f378,evaluation,"{""bitterness"": 2, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.7, ""adventurousness"": 0.9, ""age_group"": ""21-29"", ""beer_style_affinity"": {""ipa"": 0.8, ""lager"": 0.3, ""sour"": 0.6, ""stout"": 0.2, ""wheat"": 0.9}, ""bitterness_tolerance"": 0.9, ""gender"": ""female"", ""income_bracket"": ""<30k"", ""price_sensitivity"": 0.8, ""region"": ""West"", ""sweetness_preference"": 0.1}",p0011,self_selection,"Introducing Golden Harvest Wheat, a refreshing and easy-drinking beer perfect for any occasion. This Wheat style beer boasts a light golden color and a subtle sweetness balanced by a crisp acidity. Expect a gentle bitterness and a pleasant aroma with hints of citrus thanks to carefully selected hops. With an ABV of 5.2% and 20 IBUs, it’s approachable and flavorful. Enjoy this uncomplicated brew, priced at $8 for a six-pack, and experience a taste of sunshine in every sip.","{""abv"": 5.2, ""color_srm"": 4, ""flavor_profile"": {""acidity"": 0.2, ""aroma_intensity"": 0.7, ""bitterness"": 0.3, ""body"": 0.4, ""sweetness"": 0.2}, ""ibu"": 20, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 8, ""style"": ""Wheat""}",prod_0009,0.1.0,,1ed374697048e761544bafdf242c007b,0,"{""rationale"": ""While I like wheat beers, the description mentions 'subtle sweetness' and 'gentle bitterness.' My preference is for bolder, more intense flavors, especially bitterness. The IBU of 20 is quite low for me. The citrus aroma is appealing, and the price is reasonable, so I might try it once, but it's unlikely to become a regular purchase.""}"
"[""prod_0001"", ""prod_0002"", ""prod_0003"", ""prod_0004"", ""prod_0005"", ""prod_0006"", ""prod_0007"", ""prod_0008"", ""prod_0009"", ""prod_0010""]",0c49268622520e4a738138aabbe8e776,selection,,,p0012,self_selection,,,,0.1.0,"[""prod_0003"", ""prod_0002"", ""prod_0010""]",,0,"{""executed_product_ids"": [""prod_0003"", ""prod_0002"", ""prod_0010""], ""notes"": ""Prioritizing IPAs and Stouts with higher IBUs and roasted malt character.""}"
,ce53e5dccbbd179c269f283761495646,evaluation,"{""bitterness"": 4, ""purchase_intent"": ""yes"", ""rating"": 4}","{""abv_preference"": 0.5, ""adventurousness"": 0.6, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.6, ""lager"": 0.5, ""sour"": 0.1, ""stout"": 0.4, ""wheat"": 0.2}, ""bitterness_tolerance"": 0.7, ""gender"": ""male"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.4, ""region"": ""Midwest"", ""sweetness_preference"": 0.3}",p0012,self_selection,"Introducing Citrus Burst IPA, a vibrant and refreshing take on a classic style. This IPA boasts a bright golden color and a satisfyingly crisp bitterness (60 IBU) with an ABV of 6.2%. Expect a juicy aroma and flavor driven by prominent citrus hops, balanced by a light body and subtle acidity. With no added sweetness or fruit, this beer delivers a clean and zesty experience. Perfect for those who enjoy a balanced IPA with a burst of citrus character, Citrus Burst is available now for $12 per six-pack.","{""abv"": 6.2, ""color_srm"": 12, ""flavor_profile"": {""acidity"": 0.4, ""aroma_intensity"": 0.9, ""bitterness"": 0.8, ""body"": 0.4, ""sweetness"": 0.05}, ""ibu"": 60, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": true, ""fruit_added"": false, ""lactose"": false, ""roasted_malt"": false}, ""price_usd_6pack"": 12, ""style"": ""IPA""}",prod_0003,0.1.0,,0c49268622520e4a738138aabbe8e776,0,"{""rationale"": ""This sounds right up my alley! I love IPAs and the citrus hop profile is appealing. The low sweetness and moderate bitterness (60 IBU) are exactly what I look for. The light body and acidity also sound good. The price is reasonable for a six-pack. I'd definitely give this a try.""}"
,7b1743adc0c8cce801cea97ea493fbe7,evaluation,"{""bitterness"": 3, ""purchase_intent"": ""maybe"", ""rating"": 2}","{""abv_preference"": 0.5, ""adventurousness"": 0.6, ""age_group"": ""30-39"", ""beer_style_affinity"": {""ipa"": 0.6, ""lager"": 0.5, ""sour"": 0.1, ""stout"": 0.4, ""wheat"": 0.2}, ""bitterness_tolerance"": 0.7, ""gender"": ""male"", ""income_bracket"": ""60-100k"", ""price_sensitivity"": 0.4, ""region"": ""Midwest"", ""sweetness_preference"": 0.3}",p0012,self_selection,"Introducing Midnight Bloom Stout, a rich and decadent dark beer perfect for savoring. This full-bodied stout boasts a deep, dark color and an ABV of 7.5%. Expect a complex flavor profile with notes of roasted malt complemented by a subtle sweetness and creamy mouthfeel thanks to the addition of lactose. With a moderate bitterness and a pleasant aroma, Midnight Bloom offers a balanced and satisfying experience. It’s a robust and flavorful choice, priced at $14 for a six-pack, ideal for those who appreciate a truly indulgent stout.","{""abv"": 7.5, ""color_srm"": 32, ""flavor_profile"": {""acidity"": 0.1, ""aroma_intensity"": 0.7, ""bitterness"": 0.2, ""body"": 0.8, ""sweetness"": 0.6}, ""ibu"": 45, ""ingredients"": {""barrel_aged"": false, ""citrus_hops"": false, ""fruit_added"": false, ""lactose"": true, ""roasted_malt"": true}, ""price_usd_6pack"": 14, ""style"": ""Stout""}",prod_0002,0.1.0,,0c49268622520e4a738138aabbe8e776,0,"{""rationale"": ""While I enjoy stouts, especially in colder months, the description mentions 'subtle sweetness' and lactose. I generally prefer my beer on the drier side and avoid sweetness, so that's a significant drawback. The bitterness level (IBU 45) seems moderate, which isn't bad, but I typically prefer a higher bitterness. The aroma intensity is a plus. The price is reasonable, but the sweetness concern makes me hesitant. I'd consider trying it once, but it's unlikely to become a regular purchase.""}"
